"","ciudad","TVIA","NVIA","Latitud","longitud","NOMBRE"
"1735","Sevilla","CALLE","CASTILLEJA DEL CAMPO                              ","37,38591","-6,33445","Andalucía"
"1736","Sevilla","CALLE","CAZALLA DE LA SIERRA                              ","37,9296","-5,760799","Andalucía"
"1737","Sevilla","CALLE","CONSTANTINA                                       ","37,87227","-5,619115","Andalucía"
"1738","Sevilla","CALLE","CORIPE                                            ","36,97023","-5,441308","Andalucía"
"1739","Sevilla","CLLON","DOS HERMANAS                                      ","37,28318","-5,922242","Andalucía"
"1740","Sevilla","CALLE","ESPARTINAS                                        ","37,37997","-6,123577","Andalucía"
"1741","Sevilla","CALLE","ESTEPA                                            ","37,29147","-4,878506","Andalucía"
"1742","Sevilla","CALLE","GELVES                                            ","37,33677","-6,025333","Andalucía"
"1743","Sevilla","CALLE","GERENA                                            ","37,52553","-6,157654","Andalucía"
"1744","Sevilla","CALLE","GILENA                                            ","37,25134","-4,913494","Andalucía"
"1745","Sevilla","CALLE","GINES                                             ","37,38713","-6,078264","Andalucía"
"1746","Sevilla","CALLE","GUADALCANAL                                       ","38,09198","-5,821165","Andalucía"
"1747","Sevilla","CALLE","GUILLENA                                          ","37,53902","-6,052268","Andalucía"
"1748","Sevilla","CALLE","HERRERA                                           ","37,36176","-4,850014","Andalucía"
"1749","Sevilla","CALLE","ISLA MAYOR                                        ","37,13356","-6,162807","Andalucía"
"1750","Sevilla","CALLE","LEBRIJA                                           ","36,91951","-6,078367","Andalucía"
"1751","Sevilla","CALLE","LORA DE ESTEPA                                    ","37,26869","-4,827815","Andalucía"
"1752","Sevilla","CALLE","MAIRENA DEL ALCOR                                 ","37,37316","-5,747595","Andalucía"
"1753","Sevilla","CALLE","MAIRENA DEL ALJARAFE                              ","37,34449","-6,065354","Andalucía"
"1754","Sevilla","CALLE","MARCHENA                                          ","37,32972","-5,416465","Andalucía"
"1755","Sevilla","CALLE","MARINALEDA                                        ","37,37473","-4,953792","Andalucía"
"1756","Sevilla","CALLE","MONTELLANO                                        ","36,99564","-5,570882","Andalucía"
"1757","Sevilla","CALLE","OLIVARES                                          ","37,41868","-6,155926","Andalucía"
"1758","Sevilla","CALLE","OSUNA                                             ","37,23697","-5,102748","Andalucía"
"1759","Sevilla","CALLE","PARADAS                                           ","37,28981","-5,497219","Andalucía"
"1760","Sevilla","CALLE","PEDRERA                                           ","37,22301","-4,896754","Andalucía"
"1761","Sevilla","CALLE","PEÑAFLOR                                          ","37,70726","-5,346412","Andalucía"
"1762","Sevilla","CALLE","PILAS                                             ","37,30167","-6,302449","Andalucía"
"1763","Sevilla","CALLE","PRUNA                                             ","36,97364","-5,222943","Andalucía"
"1764","Sevilla","CALLE","SALTERAS                                          ","37,41824","-6,111633","Andalucía"
"1765","Sevilla","CALLE","SAN JUAN DE AZNALFARACHE                          ","37,35838","-6,035451","Andalucía"
"1766","Sevilla","CALLE","SANTIPONCE                                        ","37,43869","-6,038414","Andalucía"
"1767","Sevilla","CALLE","TOCINA                                            ","37,60978","-5,733069","Andalucía"
"1768","Sevilla","CALLE","TOMARES                                           ","37,37404","-6,045198","Andalucía"
"1769","Sevilla","CALLE","UMBRETE                                           ","37,36993","-6,157722","Andalucía"
"1770","Sevilla","CALLE","UTRERA                                            ","37,18142","-5,781507","Andalucía"
"1771","Sevilla","CALLE","HUESCA                                            ","42,1401","-0,408898","Aragón"
"1772","Sevilla","CALLE","VERACRUZ                                          ","42,38238","0,610943","Aragón"
"1773","Sevilla","CALLE","TERUEL                                            ","40,34411","-1,10691","Aragón"
"1774","Sevilla","CALLE","TORRE DE ARCAS                                    ","40,75116","-0,067632","Aragón"
"1775","Sevilla","CALLE","TORREVELILLA                                      ","40,90303","-0,1098415","Aragón"
"1776","Sevilla","CALLE","ATECA                                             ","41,33101","-1,793537","Aragón"
"1777","Sevilla","CALLE","BELCHITE                                          ","41,3061","-0,7543449","Aragón"
"1778","Sevilla","CALLE","BORJA                                             ","41,83517","-1,531878","Aragón"
"1779","Sevilla","CALLE","CALATAYUD                                         ","41,35432","-1,647009","Aragón"
"1780","Sevilla","CALLE","CASPE                                             ","41,234","-0,0440777","Aragón"
"1781","Sevilla","CALLE","CETINA                                            ","41,28929","-1,966748","Aragón"
"1782","Sevilla","CALLE","DAROCA                                            ","41,11533","-1,413934","Aragón"
"1783","Sevilla","CALLE","LUNA                                              ","42,1665","-0,9318546","Aragón"
"1784","Sevilla","CALLE","ZARAGOZA                                          ","41,65629","-0,8765379","Aragón"
"1785","Sevilla","AVDA ","LLANES                                            ","43,41953","-4,750914","Asturias, Principado de"
"1786","Sevilla","CALLE","NAVIA                                             ","43,5401","-6,723192","Asturias, Principado de"
"1787","Sevilla","CALLE","OVIEDO                                            ","43,36026","-5,844759","Asturias, Principado de"
"1788","Sevilla","CALLE","SANTANDER                                         ","43,46096","-3,807934","Cantabria"
"1789","Sevilla","CALLE","TORRELAVEGA                                       ","43,35146","-4,047017","Cantabria"
"1790","Sevilla","CALLE","ALBOREA                                           ","39,27951","-1,39587","Castilla-La Mancha"
"1791","Sevilla","CALLE","ALMANSA                                           ","38,86941","-1,097517","Castilla-La Mancha"
"1792","Sevilla","CALLE","ONTUR                                             ","38,6147","-1,498491","Castilla-La Mancha"
"1793","Sevilla","PLAZA","SAN PEDRO                                         ","38,82642","-2,186141","Castilla-La Mancha"
"1794","Sevilla","CALLE","ALHAMBRA                                          ","38,89945","-3,053446","Castilla-La Mancha"
"1795","Sevilla","CALLE","CIUDAD REAL                                       ","38,9861","-3,927263","Castilla-La Mancha"
"1796","Sevilla","CALLE","MANZANARES                                        ","38,99636","-3,373172","Castilla-La Mancha"
"1797","Sevilla","CALLE","TORRENUEVA                                        ","38,64016","-3,362127","Castilla-La Mancha"
"1798","Sevilla","CALLE","VILLAMANRIQUE                                     ","38,54818","-2,996742","Castilla-La Mancha"
"1799","Sevilla","PLAZA","BELMONTE                                          ","39,55941","-2,70837","Castilla-La Mancha"
"1800","Sevilla","CALLE","ATIENZA                                           ","41,19748","-2,870902","Castilla-La Mancha"
"1801","Sevilla","CALLE","GUADALAJARA                                       ","40,62981","-3,166493","Castilla-La Mancha"
"1802","Sevilla","CALLE","PASTRANA                                          ","40,41794","-2,922605","Castilla-La Mancha"
"1803","Sevilla","CALLE","TORRE DEL BURGO                                   ","40,79575","-3,079441","Castilla-La Mancha"
"1804","Sevilla","CLLON","OROPESA                                           ","39,91914","-5,173415","Castilla-La Mancha"
"1805","Sevilla","CALLE","SANTA OLALLA                                      ","40,02426","-4,428266","Castilla-La Mancha"
"1806","Sevilla","CALLE","TOLEDO                                            ","39,85678","-4,024476","Castilla-La Mancha"
"1807","Sevilla","CALLE","TORRIJOS                                          ","39,98128","-4,284419","Castilla-La Mancha"
"1808","Sevilla","CALLE","MIJARES                                           ","40,29747","-4,836677","Castilla y León"
"1809","Sevilla","CALLE","ARCOS                                             ","42,26453","-3,755465","Castilla y León"
"1810","Sevilla","CALLE","BURGOS                                            ","42,34087","-3,699731","Castilla y León"
"1811","Sevilla","CALLE","CAMPOLARA                                         ","42,11951","-3,427225","Castilla y León"
"1812","Sevilla","CALLE","CONTRERAS                                         ","42,02149","-3,410147","Castilla y León"
"1813","Sevilla","CALLE","ESPINOSA DE LOS MONTEROS                          ","43,07687","-3,552301","Castilla y León"
"1814","Sevilla","CALLE","REINOSO                                           ","42,51133","-3,381955","Castilla y León"
"1815","Sevilla","AVDA ","SANTA CECILIA                                     ","42,05219","-3,803176","Castilla y León"
"1816","Sevilla","CALLE","TORREGALINDO                                      ","41,58224","-3,753572","Castilla y León"
"1817","Sevilla","CALLE","TORRELARA                                         ","42,16608","-3,516533","Castilla y León"
"1818","Sevilla","CALLE","TORRESANDINO                                      ","41,82946","-3,910012","Castilla y León"
